"cc";"aggcode";"aggname";"typeofsensitivearea";"sizecat";"generatedload_10th";"generatedload_9th";"generatedload_delta";"connectedload_10th";"connectedload_9th";"iasload_10th";"iasload_9th";"dischargewithouttreatment_10th";"dischargewithouttreatment_9th";"gp_10th";"art3_10th";"art4_10th";"art5_10th";"art6_10th";"dtt3_10th";"dtt4t_10th";"dtt4p_10th";"dtt5t_10th";"dtt5p_10th";"gp_9th";"art3_9th";"art4_9th";"art5_9th";"art6_9th";"dtt3_9th";"dtt4t_9th";"dtt4p_9th";"dtt5t_9th";"dtt5p_9th";"flagginv";"flaggmeasures";"nb_uwwtp";"nb_uwwtp_conn";"nb_dcp";"near_natura2000_uww_impacted";"near_natura2000_uww_impacted_intensity";"wfd_ecologicalstatus";"wfd_chemicalstatus";"wfd_uwwtd_status_point_p11";"wfd_uwwtd_status_point_p12";"wfd_uwwtd_status_diffuse_p26";"spztype_catchmentOfSensitiveArea";"spztype_coastalSensitiveArea";"spztype_lakeSensitiveArea";"spztype_otherProtectedArea";"spztype_riverSensitiveArea";"spztype_transitionalSensitiveArea";"spztype_freshwaterFishDesignatedWater";"spztype_shellfishDesignatedWater";"spztype_drinkingWaterProtectionArea";"spztype_nitrateVulnerableZone";"score";"status";"x";"y"
"ro";"ROAG_105981";"Vanatorii Mici";"NI";1;3596;4620;-1024;0;0;0;0;3596;4620;"PD";"PD";"PD";"NR";"PD";3596;0;0;0;0;"PD";"PD";"NR";"NR";"PD";4620;0;0;0;0;0,83;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,56;44,49
"ro";"ROAG_151825";"Nanov";"NI";1;3591;3834;-243;0;0;0;0;3591;3834;"PD";"PD";"PD";"NR";"PD";3591;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3834;0;0;0;0;0,80;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,27;43,99
"ro";"ROAG_158074";"Peciu Nou";"NI";1;3590;3247;343;0;0;1824;1650;1766;1597;"NC";"NC";"NC";"NR";"NR";1766;0;0;0;0;"PD";"PD";"NR";"NR";"PD";1597;0;0;0;0;3,62;"Phase I Extension of sewerage network (15,96 Km), including connections to the sewerage system; 1 wastewater pumping station, discharge pipeline
Phase II Extension of sewerage network (14 Km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,05;45,60
"ro";"ROAG_93735";"Grivita";"NI";1;3589;3589;0;0;0;0;0;3589;3589;"NC";"NC";"PD";"NR";"NR";3589;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3589;0;0;0;0;3,95;"Construction of the UWW sewage collection system - pumping stations for connection to the  Grivita UWWTP";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,28;44,73
"ro";"ROAG_43652";"Movila Miresii";"A58";1;3075;3075;0;82;83;0;0;2993;2992;"NC";"NC";"NC";"NR";"NR";2993;82;82;0;0;"PD";"PD";"PD";"NR";"PD";2992;83;83;0;0;2,61;"Extension of the wastewater sewage collection system - pumping stations for connection to the Braila UWWTP ROWP_42682_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;27,61;45,21
"ro";"ROAG_127698";"Movileni";"NI";1;3587;2537;1050;0;0;0;0;3587;2537;"NC";"NC";"NC";"NR";"NR";3587;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2537;0;0;0;0;1,96;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,64;44,36
"ro";"ROAG_4375";"Galda de Jos";"A58";1;3195;3195;0;3003;1725;0;1278;192;192;"NC";"NC";"NC";"NR";"NR";192;0;0;0;0;"PD";"PD";"PD";"NR";"PD";192;0;0;0;0;1,50;"Construction of the sewage system";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;23,62;46,18
"ro";"ROAG_44300";"Tufesti";"A58";1;5644;5644;0;410;0;0;0;5234;5644;"NC";"NC";"NC";"NR";"NR";5234;0;0;0;0;"PD";"PD";"NR";"NR";"PD";5644;0;0;0;0;3,73;"Phase IConstruction of the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01; Phase II Improvement of wastewater collecting rate to the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;27,83;44,96
"ro";"ROAG_44505";"Viziru";"A58";1;4046;4046;0;281;0;0;0;3765;4046;"NC";"NC";"NC";"NR";"NR";3765;0;0;0;0;"PD";"PD";"NR";"NR";"PD";4046;0;0;0;0;5,56;"Phase IConstruction of the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01; Phase II Improvement of wastewater collecting rate to the UWW sewage collection system to be treated in Insuratei UWWTP ROWP_43411_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;27,70;44,99
"ro";"ROAG_22754";"Ghimes - Faget";"NI";1;3583;3583;0;0;0;0;0;3583;3583;"PD";"PD";"PD";"NR";"PD";3583;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3583;0;0;0;0;1,97;"Extension of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,08;46,57
"ro";"ROAG_152573";"Contesti";"NI";1;3581;3636;-55;0;0;0;0;3581;3636;"PD";"PD";"PD";"NR";"PD";3581;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3636;0;0;0;0;0,58;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,49;43,79
"ro";"ROAG_107939";"Cupseni";"NI";1;3581;3581;0;0;0;0;0;3581;3581;"PD";"PD";"PD";"NR";"PD";3581;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3581;0;0;0;0;7,95;"Extension of the collecting system in Cup?eni";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,93;47,54
"ro";"ROAG_44854";"Ramnicul Sarat";"A58";2;50801;35840;14961;41530;31396;91;65;9180;4380;"NC";"NC";"NC";"NC";"NR";9180;0;0;0;0;"NC";"NC";"PD";"PD";"PD";4380;0;0;0;0;12,00;"Extension of the collecting system; Rehabilitation / upgrading of sewage networks of Rm Sarat agglomeration";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;27,04;45,38
"ro";"ROAG_4491";"Garbova";"A58";1;2059;2059;0;556;0;0;0;1503;2059;"PD";"PD";"PD";"NR";"PD";1503;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2059;0;0;0;0;1,42;"Construction of the sewage system";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;23,71;45,85
"ro";"ROAG_64611";"Ojdula";"NI";1;3580;3484;96;0;0;0;0;3580;3484;"PD";"PD";"PD";"NR";"PD";3580;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3484;0;0;0;0;5,09;"Construction  of the sewage collection system (25 km)                    Wastewater pumping stations (2 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,30;45,95
"ro";"ROAG_127395";"Izvoarele";"NI";1;3579;3518;61;0;0;0;0;3579;3518;"NC";"NC";"NC";"NR";"NR";3579;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3518;0;0;0;0;6,39;"Extension of the sewage collection system (45,24 km)                                                                                                Wastewater pumping stations (4 pieces)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,53;44,22
"ro";"ROAG_45003";"Beceni";"A58";1;4509;4509;0;396;390;0;0;4113;4119;"PD";"PD";"PD";"NR";"PD";4113;0;0;0;0;"PD";"PD";"PD";"NR";"PD";4119;0;390;0;0;5,36;"Extension of the UWW sewage collection system to be treated in Beceni UWWTP -ROWP_45003_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;26,76;45,38
"ro";"ROAG_45101";"Berca";"A58";1;7602;8534;-932;4538;4020;0;0;3064;4514;"NC";"NC";"NC";"NR";"NR";3064;0;4538;0;0;"PD";"PD";"PD";"NR";"PD";4514;0;4020;0;0;0,64;"Extension of the UWW sewage collection system to be treated in Berca UWWTP -ROWP_45101_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,67;45,28
"ro";"ROAG_104181";"Manastirea";"NI";1;3573;3573;0;0;0;0;0;3573;3573;"NC";"NC";"PD";"NR";"NR";3573;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3573;0;0;0;0;0,65;"Construction of the UWW sewage collection system to be treated in Manastirea UWWTP ROWP_104181_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,89;44,20
"ro";"ROAG_127073";"Ganeasa";"NI";1;3570;3775;-205;0;0;0;0;3570;3775;"NC";"NC";"NC";"NR";"NR";3570;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3775;0;0;0;0;4,24;"TP Piatra Olt)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,26;44,40
"ro";"ROAG_140333";"Bocsa (Borla, Campia, Salajeni)";"NI";1;3570;4930;-1360;0;0;0;0;3570;4930;"PD";"PD";"PD";"NR";"PD";3570;0;0;0;0;"PD";"PD";"NR";"NR";"PD";4930;0;0;0;0;2,47;"Extension of wastewater sewage network in Boc?a";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,91;47,29
"ro";"ROAG_46180";"Chiojdu";"A58";1;2405;2405;0;485;416;0;0;1920;1989;"PD";"PD";"PD";"NR";"PD";1920;0;0;0;0;"PD";"PD";"PD";"NR";"PD";1989;0;0;0;0;1,69;"Phase I Construction of  the UWW sewage collection system to be treated in Chiojdu UWWTP ROWP_46180_01; Phase II Extension of the UWW sewage collection system to be treated in Chiojdu UWWTP ROWP_46180_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,21;45,35
"ro";"ROAG_153160";"Lunca";"NI";1;3569;3201;368;0;0;0;0;3569;3201;"NC";"NC";"NC";"NR";"NR";3569;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3201;0;0;0;0;4,04;"Construction  of the sewage collection system (20 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;24,77;43,83
"ro";"ROAG_73914";"Rastu Nou";"NI";1;3567;3911;-344;0;0;0;0;3567;3911;"PD";"PD";"PD";"NR";"PD";3567;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3911;0;0;0;0;2,92;"Construction of a new sewage treatment works (19,9 Km pipelines)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,28;43,88
"ro";"ROAG_47079";"Gura Teghii";"A58";1;3383;3383;0;256;206;0;0;3127;3177;"PD";"PD";"PD";"NR";"PD";3127;0;256;0;0;"PD";"PD";"PD";"NR";"PD";3177;0;0;0;0;12,89;"Phase IConstruction of UWW sewage collection system to be treated in Gura Teghii UWWTP ROWP_47079_01; Phase II Extension of the UWW sewage collection system to be treated in Gura Teghii UWWTP ROWP_47079_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,42;45,48
"ro";"ROAG_92989";"Bordusani";"NI";1;3560;3560;0;0;0;0;0;3560;3560;"PD";"PD";"PD";"NR";"PD";3560;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3560;0;0;0;0;1,72;"Construction of the UWW sewage collection system - pumping stations for connection to the Bordusani  UWWTP  ROWP_92989_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,89;44,48
"ro";"ROAG_138093";"Mediesu Aurit (Romanesti)";"NI";1;3560;5322;-1762;0;0;0;0;3560;5322;"NC";"NC";"NC";"NR";"NR";3560;0;0;0;0;"PD";"PD";"NR";"NR";"PD";5322;0;0;0;0;3,36;"Extension of the collecting system in Medie?u-Aurit
Construction of sewage collecting system in Romanesti";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,13;47,79
"ro";"ROAG_43313";"Gropeni";"NI";1;3560;3560;0;0;0;0;0;3560;3560;"PD";"PD";"PD";"NR";"PD";3560;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3560;0;0;0;0;2,29;"Extension of the wastewater sewage collection system to be treated in Gropeni UWWTP ROWP_43313_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,96;45,02
"ro";"ROAG_47373";"Maracineni";"A58";1;8909;8909;0;6700;3199;0;0;2209;5710;"NC";"NC";"NC";"NR";"NR";2209;0;6700;0;0;"PD";"PD";"PD";"NR";"PD";5710;0;0;0;0;9,48;"Phase I Construction of UWW sewage collection system to be treated in Maracineni UWWTP -ROWP_47373_01; Phase II Extension of the UWW sewage collection system to be treated in Maracineni UWWTP -ROWP_47373_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;26,81;45,18
"ro";"ROAG_40535";"Apata";"NI";1;3557;3508;49;0;0;0;0;3557;3508;"PD";"PD";"PD";"NR";"PD";3557;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3508;0;0;0;0;0,08;"Extension of the sewage collection system (0,54 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,50;45,93
"ro";"ROAG_47453";"Merei";"A58";1;4105;4105;0;217;209;0;0;3888;3896;"NC";"NC";"NC";"NR";"NR";3888;217;217;0;0;"PD";"PD";"PD";"NR";"PD";3896;209;209;0;0;12,98;"Extension of the UWW sewage collection system to be treated in ROWP SC Compania de Apa SA Buzau - SE Sarata Monteoru - pumping stations for connection to the - ROWP_47453_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,67;45,12
"ro";"ROAG_47916";"Nehoiu";"A58";2;10786;10786;0;6391;3700;0;0;4395;7086;"NC";"NC";"NC";"NC";"NR";4395;0;0;0;0;"NC";"NC";"PD";"PD";"PD";7086;0;0;0;0;10,31;"ct Nehoiu-Paltineni - ROWP_47916_03 and improvement of wastewater collecting rate";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,29;45,41
"ro";"ROAG_48325";"Patarlagele";"A58";1;5429;5429;0;2226;782;0;0;3203;4647;"NC";"NC";"NC";"NR";"NR";3203;0;0;0;0;"PD";"PD";"PD";"NR";"PD";4647;0;0;0;0;10,69;"Phase I and II Extension of the UWW sewage collection system to be treated in Patarlagele UWWTP (Stroiesti, Lunca, Valea Viei, Sibiciu de Sus) - ROWP_48325_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,36;45,31
"ro";"ROAG_48744";"Pogoanele";"A58";1;5808;7803;-1995;4530;765;0;0;1278;7038;"NC";"NC";"NC";"NR";"NR";1278;0;0;0;0;"PD";"PD";"PD";"NR";"PD";7038;0;765;0;0;6,11;"Phase I Construction of UWW sewage collection system to be treated in ROWP Maracineni - ROWP_47373_01; Phase II Improvement of the connection to the UWW sewage collection system to be treated in ROWP Maracineni - ROWP_47373_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;26,98;44,91
"ro";"ROAG_49206";"Sapoca";"A58";1;5652;5652;0;173;0;0;0;5479;5652;"PD";"PD";"PD";"NR";"PD";5479;0;0;0;0;"PD";"PD";"NR";"NR";"PD";5652;0;0;0;0;9,50;"Construction  of the UWW sewage collection system to be treated in Sapoca UWWTP - ROWP_49206_01";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;26,74;45,24
"ro";"ROAG_29403";"Finis (Fizis, Ioanis, Suncuis)";"NI";1;3553;1724;1829;0;;0;;3553;;"PD";"PD";"PD";"NR";"PD";3553;0;0;0;0;;;;;;;;;;;1,90;"Construction of a sewage collecting system Finis (25.43 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,31;46,65
"ro";"ROAG_49484_01";"Lunca Jaristei";"A58";1;3187;3187;0;180;180;0;0;3007;3007;"PD";"PD";"PD";"NR";"PD";3007;0;180;0;0;"PD";"PD";"PD";"NR";"PD";3007;0;180;0;0;2,73;"Construction  of the UWW sewage collection system to be treated in Coltu Pietrii UWWTP  - pumping stations for connection to the ROWP_49484_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,25;45,48
"ro";"ROAG_49545";"Smeeni";"A58";1;3931;3931;0;275;275;0;0;3656;3656;"NC";"NC";"NC";"NR";"NR";3656;0;275;0;0;"PD";"PD";"PD";"NR";"PD";3656;0;275;0;0;0,65;"Construction  of the UWW sewage collection system to be treated in Smeeni UWWTP - pumping stations for connection to the ROWP_46867_02";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;26,85;44,99
"ro";"ROAG_50549";"Unguriu";"A58";1;3834;3834;0;552;0;0;0;3282;3834;"PD";"PD";"PD";"NR";"PD";3282;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3834;0;0;0;0;3,74;"Phase I Construction of the UWW sewage collection system to be treated in Unguriu UWWTP -ROWP_50549_01; Phase  II Extension  of the UWW sewage collection system to be treated in Unguriu UWWTP -ROWP_50549_01";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;26,62;45,27
"ro";"ROAG_158788";"Sag";"NI";1;3549;3216;333;0;0;1075;974;2474;2242;"PD";"PD";"PD";"NR";"PD";2474;0;0;0;0;"PD";"PD";"NR";"NR";"PD";2242;0;0;0;0;4,56;"New sewerage network connected to Timisoara sewerage system , discharge pipeline (30,646 Km), including connections to the sewerage system; 8 wastewater pumping station";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;21,16;45,65
"ro";"ROAG_50807";"Resita";"A58";2;89854;87582;2272;80078;73324;5481;525;4295;13733;"NC";"NC";"NC";"NC";"NR";4295;0;0;0;80078;"NC";"NC";"PD";"PD";"PD";13733;0;0;0;0;17,43;"Remained to be executed from phase I 20,366 km extension of sewerage network
Phase II 62,9 Km replacement and 9,52 Km extension of  sewerage network";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;21,89;45,30
"ro";"ROAG_142239";"Nusfalau";"NI";1;3535;3535;0;0;0;0;0;3535;3535;"NC";"NC";"NC";"NR";"NR";3535;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3535;0;0;0;0;2,50;"Construction of the sewage collecting system Nusfalau (18 km)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,69;47,20
"ro";"ROAG_50932";"Baile Herculane";"A58";1;7100;6900;200;6035;5865;215;209;850;826;"NC";"NC";"NC";"NR";"NR";850;0;6035;0;0;"PD";"PD";"PD";"NR";"PD";826;0;5865;0;0;3,37;"Remained to be executed from phase I 69.56% rehabilitation (0,4 km)
Phase II 8 Km replacement and 4 Km extension of  sewerage network; 5 wastewater pumping station";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;22,41;44,87
"ro";"ROAG_160136";"Cerna";"NI";1;3529;3529;0;0;0;0;0;3529;3529;"PD";"PD";"PD";"NR";"PD";3529;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3529;0;0;0;0;1,52;"Extension of sewerage network = 14,4 km. New wastewater pumping stations = 2 pcs.";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;28,29;45,08
"ro";"ROAG_84656";"Lunca de Sus";"NI";1;3527;3527;0;0;0;0;0;3527;3527;"PD";"PD";"PD";"NR";"PD";3527;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3527;0;0;0;0;4,00;"Extension of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,95;46,53
"ro";"ROAG_93067";"Cazanesti";"NI";1;3527;3527;0;0;0;0;0;3527;3527;"PD";"PD";"PD";"NR";"PD";3527;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3527;0;0;0;0;3,26;"Extension of the UWW sewage collection system to be treated in Cazanesti UWWTP - ROWP_93067_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;27,04;44,62
"ro";"ROAG_51029";"Caransebes";"A58";2;28613;26457;2156;22870;19994;4584;93;1159;6371;"NC";"NC";"NC";"NC";"NR";1159;0;22870;0;22870;"NC";"NC";"PD";"PD";"PD";6371;0;0;0;0;10,82;"Remained to be executed from phase I 3,536 km extension and 5,517 km rehabilitation of sewerage network
Phase II 24,97 Km replacement and 16,745 Km extension of  sewerage network
5 wastewater pumping station, discharge pipeline";1;1;1;0;;"2";"3";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;22,21;45,41
"ro";"ROAG_5112";"Jidvei";"A58";1;5366;5366;0;590;268;0;0;4776;5098;"NC";"NC";"NC";"NR";"NR";4776;0;0;0;0;"PD";"PD";"PD";"NR";"PD";5098;0;268;0;0;4,90;"Construction of the sewage system";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;24,11;46,22
"ro";"ROAG_51216";"Otelu Rosu";"A58";1;7650;11294;-3644;3365;4743;2;227;4283;6324;"NC";"NC";"NC";"NR";"NR";4283;0;3365;0;0;"NC";"NC";"PD";"PD";"PD";6324;0;0;0;0;4,68;"Remained to be executed from phase I 3,5 Km  rehabilitation and 12,72 Km extension of  sewerage network  -  remains 81,57%
Phase II 2,090 Km replacement and 7,45 Km extension of  sewerage network";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;22,36;45,51
"ro";"ROAG_51519";"Berzovia";"A58";1;2256;2313;-57;217;0;319;550;1720;1763;"NC";"NC";"NC";"NR";"NR";1720;0;217;0;0;"PD";"PD";"NR";"NR";"PD";1763;0;0;0;0;1,82;"Extension of sewerage network, discharge pipeline  (14,16 Km), 9 wastewater pumping station, 564 connections to the sewerage system";1;1;1;0;;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;21,62;45,42
"ro";"ROAG_54984";"Cluj-Napoca +Floresti(+Luna de Sus)+Savadisla(+Vlaha)+Gilau(+Somesul Rece)+Baciu";"A58";3;388350;406787;-18437;374331;364237;7806;9031;6214;33519;"NC";"NC";"NC";"NC";"NR";6214;0;0;0;0;"NC";"NC";"PD";"PD";"PD";33519;0;0;0;0;21,57;"lau";1;1;1;0;;"3";"3";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;23,59;46,77
"ro";"ROAG_55017";"Dej";"A58";2;40338;41019;-681;35651;35666;52;1674;4635;3679;"NC";"NC";"NC";"NC";"NR";4635;0;0;0;0;"NC";"NC";"PD";"PD";"PD";3679;0;0;0;0;10,48;"Extension and rehabilitation of the sewage system Dej and new wastewater pumping station
Extension of the collecting system in Pintic and ?omcutu Mic";1;1;1;1;3;"3";"2";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;23,87;47,14
"ro";"ROAG_55268";"Turda";"A58";2;63946;58887;5059;35170;;0;;28776;;"NC";"NC";"NC";"NC";"NR";28776;0;35170;0;35170;;;;;;;;;;;27,31;" Dn=160 mm
""""Reabilitare retea canalizare pluviala Str.Cosmin intersectie cu str. Stefan cel Mare,TurdaL=6 m, Dn=315 mm . "" The sewage network will be connected to the ROWP_55366_01"".
""




""";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;23,78;46,57
"ro";"ROAG_49625";"Stalpu";"NI";1;3512;3512;0;0;0;0;0;3512;3512;"PD";"PD";"PD";"NR";"PD";3512;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3512;0;0;0;0;0,76;"Construction  of the UWW sewage collection system  to be treated in ROWP Stalpu -  pumping stations for connection to the ROWP_49625_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,70;45,08
"ro";"ROAG_58730";"Moldovenesti";"NI";1;3511;3511;0;0;0;0;0;3511;3511;"PD";"PD";"PD";"NR";"PD";3511;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3511;0;0;0;0;1,42;"Construction of the sewage system";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,67;46,49
"ro";"ROAG_124732";"Trifesti";"NI";1;3508;3508;0;0;0;4;4;3504;3504;"PD";"PD";"PD";"NR";"PD";3504;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3504;0;0;0;0;1,23;"Extension of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,85;46,91
"ro";"ROAG_17263";"Mihaesti";"NI";1;3507;3438;69;0;0;0;0;3507;3438;"NC";"NC";"NC";"NR";"NR";3507;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3438;0;0;0;0;0,80;"Construction of a new sewage treatment works";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,00;45,11
"ro";"ROAG_149548";"Moldovita";"NI";1;3506;3506;0;0;0;0;0;3506;3506;"NC";"NC";"NC";"NR";"NR";3506;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3506;0;0;0;0;2,09;"Construction of the collecting system;";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;25,54;47,68
"ro";"ROAG_91349";"Soimus";"NI";1;3505;3505;0;0;0;0;0;3505;3505;"PD";"PD";"PD";"NR";"PD";3505;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3505;0;0;0;0;0,10;"Construction of IAS in Fornadia and Cainelu de Jos (V=15 mc)";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;22,88;45,91
"ro";"ROAG_71885";"Cosoveni";"NI";1;3504;3371;133;0;0;0;0;3504;3371;"NC";"NC";"PD";"NR";"NR";3504;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3371;0;0;0;0;0,46;"Extension of the collecting system system with 4 Km";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;23,92;44,24
"ro";"ROAG_133394";"Fulga";"NI";1;3501;3501;0;0;0;0;0;3501;3501;"PD";"PD";"PD";"NR";"PD";3501;0;0;0;0;"PD";"PD";"NR";"NR";"PD";3501;0;0;0;0;2,13;"Construction  of the UWW sewage collection system to be treated in Fulga UWWTP- pumping stations for connection to the ROWP_133394_01";0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;26,44;44,88
"ro";"ROAG_55366";"Campia Turzii";"A58";2;39954;110000;-70046;38755;106700;400;1100;400;2200;"NC";"C";"NC";"NC";"NR";400;240;38755;240;38755;"NC";"NC";"PD";"PD";"PD";2200;0;0;0;0;5,68;"Extension of the sewage system;  Pumping stations for waste water, implementing SCADA system";1;1;1;0;;"2";"2";0;0;0;1;0;0;0;0;0;0;0;0;0;;1;23,88;46,54
"ro";"ROAG_55393";"Gherla";"A58";2;24148;22840;1308;21337;20727;7;37;2804;2076;"NC";"NC";"NC";"NC";"NR";2804;0;0;0;0;"NC";"NC";"PD";"PD";"PD";2076;0;0;0;0;3,11;"Rehabilitation of the sewage system, replacement of sewage network in Gherla
Extension of the collecting system; extension pressure pipe, new pumping station in Gherla";1;1;1;0;;"3";"3";0;0;1;1;0;0;0;0;0;0;0;0;0;;1;23,91;47,02
